ensembl_gene_id,CTRL-1,CTRL-2,CTRL-3,27HC-1,27HC-2,27HC-3
ENSG00000162881,0,1,1,4,8,0
ENSG00000162882,2,7,18,5,4,4
ENSG00000162885,234,256,214,252,334,345
ENSG00000162888,4,6,6,22,51,37
ENSG00000162889,4365,4654,5384,4336,6456,5909
ENSG00000162891,0,0,0,0,0,0
ENSG00000162892,4,6,3,6,3,2
ENSG00000162894,143,179,173,185,303,262
ENSG00000162896,0,0,0,0,2,2
ENSG00000162897,0,0,0,0,0,0
ENSG00000162909,5812,6817,6341,7755,11067,9875
ENSG00000162910,1098,997,1316,384,803,589
ENSG00000162913,2,0,2,0,0,3
ENSG00000162923,2999,3973,2979,4673,6084,5581
ENSG00000162924,41,53,60,242,466,392
ENSG00000162927,227,279,250,383,361,270
ENSG00000162928,516,524,413,479,474,525
ENSG00000162929,166,150,120,202,246,193
ENSG00000162931,5,15,17,14,19,15
ENSG00000162944,0,4,11,7,4,7
ENSG00000162946,12,18,11,35,67,56
ENSG00000162947,0,0,0,0,0,0
ENSG00000162949,0,0,0,0,0,0
ENSG00000162951,0,0,0,1,0,0
ENSG00000162959,94,117,183,64,84,126
ENSG00000162961,1714,1469,1280,998,744,675
ENSG00000162971,626,677,550,652,653,620
ENSG00000162972,542,405,379,312,357,281
ENSG00000162975,0,0,0,0,0,0
ENSG00000162976,506,765,455,399,444,324
ENSG00000162980,1103,1141,941,1408,1314,1198
ENSG00000162981,0,0,1,0,0,0
ENSG00000162989,0,0,6,0,0,0
ENSG00000162992,2,0,0,0,0,0
ENSG00000162994,125,134,121,120,143,132
ENSG00000162997,67,76,65,43,57,47
ENSG00000162998,0,0,0,2,0,1
ENSG00000162999,17,19,12,10,8,7
ENSG00000163001,817,870,673,619,669,581
ENSG00000163002,453,447,283,441,473,437
ENSG00000163006,234,313,192,248,267,257
ENSG00000163012,0,0,0,0,0,0
ENSG00000163013,457,662,917,711,1410,1308
ENSG00000163016,0,0,0,0,0,0
ENSG00000163017,0,2,1,1,4,6
ENSG00000163026,87,166,204,233,277,252
ENSG00000163029,1307,1562,1099,1865,1688,1598
ENSG00000163032,0,1,2,0,7,0
ENSG00000163040,329,357,319,142,210,205
ENSG00000163041,7448,8256,5025,6906,8584,8087
ENSG00000163046,0,0,0,0,0,0
ENSG00000163050,4,7,3,6,2,3
ENSG00000163053,82,93,61,88,77,91
ENSG00000163060,0,0,0,0,0,0
ENSG00000163064,0,0,0,0,0,0
ENSG00000163069,261,332,218,635,583,467
ENSG00000163071,0,0,2,18,25,3
ENSG00000163072,29,41,27,72,147,95
ENSG00000163075,0,0,0,0,0,0
ENSG00000163081,0,0,0,0,0,0
ENSG00000163082,161,214,189,244,381,307
ENSG00000163083,1,7,20,4,2,6
ENSG00000163092,0,0,0,0,0,0
ENSG00000163093,49,64,89,68,96,71
ENSG00000163098,0,0,0,0,0,0
ENSG00000163104,633,869,539,1698,1663,1633
ENSG00000163106,60,57,55,313,344,345
ENSG00000163110,209,229,176,549,632,706
ENSG00000163114,0,0,0,0,0,0
ENSG00000163116,2,0,0,1,2,0
ENSG00000163121,127,161,230,45,85,73
ENSG00000163125,500,610,576,737,1240,1175
ENSG00000163126,36,38,26,39,41,60
ENSG00000163131,3153,3597,2750,3503,3196,2881
ENSG00000163132,0,2,4,0,2,1
ENSG00000163138,166,205,106,138,157,145
ENSG00000163141,28,20,18,6,18,18
ENSG00000163145,0,0,0,3,0,0
ENSG00000163154,405,388,365,233,311,241
ENSG00000163155,85,97,107,50,73,90
ENSG00000163156,821,1027,1097,816,968,922
ENSG00000163157,23,34,38,31,32,40
ENSG00000163159,1343,1196,844,655,957,801
ENSG00000163161,1259,1634,1713,1904,2748,2668
ENSG00000163162,4169,4473,3768,3176,3448,3001
ENSG00000163166,1181,1366,1339,1660,1715,1600
ENSG00000163170,227,174,301,146,168,133
ENSG00000163171,189,289,241,260,345,322
ENSG00000163191,4579,4361,3023,5717,6486,5735
ENSG00000163202,0,0,0,0,0,0
ENSG00000163206,0,0,0,0,0,0
ENSG00000163207,0,0,0,0,0,0
ENSG00000163209,0,0,0,0,0,0
ENSG00000163214,519,625,522,648,748,597
ENSG00000163216,0,0,0,0,0,0
ENSG00000163217,0,0,3,0,0,0
ENSG00000163218,1,2,9,0,4,9
ENSG00000163219,587,822,837,1077,1324,1269
ENSG00000163220,2,0,0,0,0,0
ENSG00000163221,0,0,0,0,1,0
ENSG00000163235,0,0,0,0,0,0
ENSG00000163239,0,0,0,0,0,0
ENSG00000163249,64,73,75,241,282,190
ENSG00000163251,2,2,4,10,8,3
ENSG00000163254,0,0,0,0,0,0
ENSG00000163257,1576,2259,1688,1460,1731,1539
ENSG00000163263,4,3,1,0,0,10
ENSG00000163273,24,49,30,4,25,14
ENSG00000163281,430,557,365,829,865,648
ENSG00000163283,0,0,0,0,0,0
ENSG00000163285,0,0,0,0,0,0
ENSG00000163286,0,0,0,0,0,0
ENSG00000163288,0,0,0,0,0,0
ENSG00000163291,378,374,367,884,757,724
ENSG00000163293,0,0,0,0,2,6
ENSG00000163295,0,0,0,0,0,0
ENSG00000163297,1343,2132,1933,3467,4808,4030
ENSG00000163312,292,324,226,390,299,285
ENSG00000163319,69,109,88,37,47,29
ENSG00000163320,3040,3812,2856,4136,3986,3617
ENSG00000163322,65,128,88,114,120,122
ENSG00000163328,266,260,260,203,273,250
ENSG00000163331,0,0,0,0,0,0
ENSG00000163344,1223,958,2023,409,850,768
ENSG00000163346,3850,3952,6119,1738,2909,2896
ENSG00000163347,0,0,0,0,0,0
ENSG00000163348,1226,1553,1424,882,1472,1432
ENSG00000163349,2127,2100,1592,3174,4000,3667
ENSG00000163352,0,0,0,0,2,0
ENSG00000163354,4,5,21,0,9,2
ENSG00000163357,4,2,6,4,2,11
ENSG00000163359,94,114,152,41,45,71
ENSG00000163362,0,0,0,1,0,1
ENSG00000163364,0,0,0,0,1,2
ENSG00000163374,373,704,801,1354,2000,1467
ENSG00000163376,264,380,318,817,877,738
ENSG00000163377,0,0,0,0,0,0
ENSG00000163378,329,387,324,918,894,954
ENSG00000163380,13,9,12,26,19,16
ENSG00000163382,2140,1892,1730,919,1359,1292
ENSG00000163389,391,622,467,733,940,740
ENSG00000163393,0,13,9,48,58,37
ENSG00000163394,0,0,0,0,0,0
ENSG00000163395,0,0,0,0,0,1
ENSG00000163399,225,559,1242,1962,3800,3347
ENSG00000163406,59,61,42,43,72,59
ENSG00000163412,1410,1773,966,1843,1789,1597
ENSG00000163421,4,7,2,2,18,3
ENSG00000163424,0,0,0,0,0,0
ENSG00000163428,989,1297,959,2032,2385,2305
ENSG00000163430,3,4,8,7,4,0
ENSG00000163431,0,0,0,2,1,0
ENSG00000163435,15,8,26,7,2,7
ENSG00000163440,0,0,0,0,0,0
ENSG00000163444,1520,1924,1859,2467,2717,2290
ENSG00000163449,8,10,10,7,4,1
ENSG00000163453,12,17,31,11,16,5
ENSG00000163462,233,242,337,187,330,306
ENSG00000163463,45,55,62,64,93,76
ENSG00000163464,7,2,4,18,13,20
ENSG00000163466,15218,19156,17098,20601,24988,21197
ENSG00000163467,0,0,0,9,22,7
ENSG00000163468,6622,5868,6090,6800,8912,7978
ENSG00000163472,58,95,131,39,118,80
ENSG00000163479,5829,5571,4836,4629,4969,4178
ENSG00000163481,717,635,609,444,591,607
ENSG00000163482,97,152,138,246,292,332
ENSG00000163485,0,0,0,0,0,1
ENSG00000163491,7,10,10,15,28,21
ENSG00000163492,214,260,210,247,346,321
ENSG00000163497,0,0,0,0,0,0
ENSG00000163499,0,0,0,0,0,0
ENSG00000163501,0,1,1,0,4,9
ENSG00000163507,889,1081,696,1968,1973,1694
ENSG00000163508,24,58,20,33,41,31
ENSG00000163510,540,687,610,1063,1066,918
ENSG00000163512,329,344,428,463,539,454
ENSG00000163513,871,1420,1057,3111,3853,3676
ENSG00000163515,0,0,0,0,0,0
ENSG00000163516,1137,1474,2063,550,924,807
ENSG00000163517,5,15,22,13,26,17
ENSG00000163518,0,0,0,0,0,0
ENSG00000163519,990,938,684,1734,1624,1512
ENSG00000163520,0,0,0,10,1,1
ENSG00000163521,83,131,103,111,151,117
ENSG00000163527,5388,6817,5602,8773,10218,9418
ENSG00000163528,322,311,294,271,304,275
ENSG00000163530,0,0,0,0,0,0
ENSG00000163531,3,5,8,0,1,5
ENSG00000163534,0,0,0,0,0,0
ENSG00000163535,1334,1714,1239,1558,1454,1288
ENSG00000163536,36,34,19,39,28,47
ENSG00000163539,740,820,667,1410,1704,1555
ENSG00000163541,1998,2367,1759,1826,2079,1826
ENSG00000163545,7,3,14,10,5,2
ENSG00000163554,0,0,0,0,0,0
ENSG00000163558,363,657,489,652,706,803
ENSG00000163563,0,0,0,0,0,0
ENSG00000163564,176,268,151,204,270,210
ENSG00000163565,6545,7364,6051,10100,10963,8905
ENSG00000163568,181,214,222,156,214,168
ENSG00000163576,1,2,5,11,8,4
ENSG00000163577,225,235,200,590,507,513
ENSG00000163581,0,0,0,0,0,0
ENSG00000163584,1527,1008,722,1075,920,832
ENSG00000163586,0,0,0,0,0,0
ENSG00000163590,170,224,154,267,408,314
ENSG00000163596,167,172,123,317,400,279
ENSG00000163597,369,480,443,595,720,657
ENSG00000163599,736,707,646,920,1117,953
ENSG00000163600,1062,1109,780,2578,2652,2259
ENSG00000163602,1600,1844,1388,2665,2999,2687
ENSG00000163605,2192,2467,1897,3553,3212,2853
ENSG00000163606,75,112,76,259,204,200
ENSG00000163607,421,292,346,438,422,424
ENSG00000163608,1075,1303,946,1639,1878,1612
ENSG00000163611,46,28,22,28,41,30
ENSG00000163612,0,0,0,0,0,0
ENSG00000163617,33,56,31,50,45,40
ENSG00000163618,0,0,0,0,0,0
ENSG00000163623,0,0,0,2,0,1
ENSG00000163624,0,0,0,2,0,1
ENSG00000163625,0,3,0,3,2,2
ENSG00000163626,793,1120,994,604,675,746
ENSG00000163629,3,7,12,12,14,21
ENSG00000163630,0,0,0,0,0,0
ENSG00000163631,0,0,1,2,0,0
ENSG00000163632,1,0,2,0,7,3
ENSG00000163633,0,0,0,0,0,0
ENSG00000163634,3226,2671,2034,1880,1500,1458
ENSG00000163635,833,984,881,1179,1463,1469
ENSG00000163636,2795,2683,2215,3412,3730,3123
ENSG00000163637,0,0,0,0,0,0
ENSG00000163638,0,0,0,0,0,0
ENSG00000163644,1903,2040,1952,1556,1890,1666
ENSG00000163645,7,1,0,10,2,7
ENSG00000163646,0,0,0,0,0,0
ENSG00000163655,3460,4037,2979,3496,3910,3512
ENSG00000163659,786,1174,749,2126,2557,2137
ENSG00000163660,4892,6249,4145,7955,8423,7444
ENSG00000163661,3,2,0,0,0,0
ENSG00000163666,26,24,13,10,13,7
ENSG00000163673,0,0,0,0,0,0
ENSG00000163681,859,1256,946,1350,1706,1587
ENSG00000163682,25020,19465,17215,10524,11174,9443
ENSG00000163683,430,515,390,551,519,463
ENSG00000163684,111,165,109,163,220,182
ENSG00000163686,103,120,122,208,294,260
ENSG00000163687,0,0,0,0,0,0
ENSG00000163689,41,69,54,57,50,28
ENSG00000163694,2,2,0,24,44,26
ENSG00000163697,104,198,135,570,707,627
ENSG00000163701,56,41,141,51,55,64
ENSG00000163702,23,21,67,25,35,28
ENSG00000163703,81,62,82,53,78,65
ENSG00000163704,188,227,274,137,276,275
ENSG00000163705,1,2,0,2,1,4
ENSG00000163710,0,0,0,0,0,2
ENSG00000163714,2825,3423,2764,4674,4507,4345
ENSG00000163719,1069,1407,1591,1520,2251,2043
ENSG00000163728,911,1140,692,1066,996,851
ENSG00000163734,10,9,10,0,0,2
ENSG00000163735,0,0,0,0,0,0
ENSG00000163736,0,0,0,0,0,0
ENSG00000163737,0,0,0,0,0,0
ENSG00000163738,204,168,114,174,147,163
ENSG00000163739,0,0,0,0,1,0
ENSG00000163743,1016,1079,670,1218,1065,952
ENSG00000163746,0,0,1,0,0,0
ENSG00000163749,0,0,0,0,3,0
ENSG00000163751,0,0,0,0,0,0
ENSG00000163754,1484,1739,1136,2409,2666,2261
ENSG00000163755,397,685,579,836,930,831
ENSG00000163762,0,0,0,0,0,0
ENSG00000163781,2449,3006,2238,4910,5700,4731
ENSG00000163785,115,108,66,117,169,159
ENSG00000163788,1300,1405,1061,1489,1392,1433
ENSG00000163792,0,0,0,1,0,0
ENSG00000163793,0,0,0,0,0,0
ENSG00000163794,68,81,119,15,26,16
ENSG00000163795,139,307,305,261,459,420
ENSG00000163798,1297,1302,1477,1565,1714,1466
ENSG00000163803,15,19,33,25,32,28
ENSG00000163806,8,20,3,11,4,11
ENSG00000163807,1060,1273,823,1203,1295,1164
ENSG00000163808,1555,1804,1484,1617,1806,1675
ENSG00000163810,2,15,6,6,2,19
ENSG00000163811,989,1138,887,2040,2158,2078
ENSG00000163812,947,1189,1092,1487,2158,1968
ENSG00000163814,131,195,98,423,612,612
ENSG00000163815,0,1,0,5,0,1
ENSG00000163817,5,14,21,77,56,46
ENSG00000163818,165,202,162,1003,831,652
ENSG00000163820,319,427,461,452,850,781
ENSG00000163823,193,220,227,1149,1603,1504
ENSG00000163825,0,0,0,0,0,0
ENSG00000163827,0,0,0,0,0,0
ENSG00000163832,919,1131,1312,619,981,882
ENSG00000163833,13,31,34,30,22,15
ENSG00000163840,1267,1321,1150,2697,3628,3160
ENSG00000163848,727,876,645,1194,1514,1272
ENSG00000163864,16,9,18,19,13,3
ENSG00000163866,1584,1427,1813,1136,1446,1356
ENSG00000163867,358,469,333,478,388,322
ENSG00000163870,803,916,1362,526,846,831
ENSG00000163872,586,736,961,730,1129,1083
ENSG00000163873,0,0,0,0,0,0
ENSG00000163874,388,663,647,971,1575,1530
ENSG00000163875,1328,1538,1171,1873,1914,1571
ENSG00000163877,550,628,412,675,923,910
ENSG00000163879,3,8,4,0,6,3
ENSG00000163882,2105,1779,1806,1159,1124,1060
ENSG00000163884,0,0,0,5,0,0
ENSG00000163885,0,0,1,0,0,0
ENSG00000163888,17,2,1,21,35,24
ENSG00000163898,0,0,1,0,0,1
ENSG00000163900,639,564,608,627,677,635
ENSG00000163902,4919,5238,5375,6340,8275,7342
ENSG00000163904,682,898,817,951,1139,1082
ENSG00000163909,0,0,0,0,0,0
ENSG00000163913,406,469,493,412,584,537
ENSG00000163914,0,0,0,0,0,0
ENSG00000163915,0,0,0,0,0,0
ENSG00000163918,3281,2949,2927,1887,1874,1595
ENSG00000163923,957,734,755,389,340,299
ENSG00000163930,1598,1961,2546,2272,3672,3399
ENSG00000163931,6141,7349,6929,3283,5505,5349
ENSG00000163932,408,469,456,764,1033,1112
ENSG00000163933,542,443,434,494,655,639
ENSG00000163935,238,292,373,584,873,749
ENSG00000163938,2189,2246,2221,2879,2900,2731
ENSG00000163939,914,1116,745,2287,3082,2831
ENSG00000163945,461,702,948,815,1008,1085
ENSG00000163946,1930,2822,2069,2814,3482,3155
ENSG00000163947,740,870,816,1191,1477,1326
ENSG00000163950,6547,6348,6159,5478,5273,4770
ENSG00000163956,1593,2027,3301,1404,2403,2332
ENSG00000163958,0,0,3,0,0,0
ENSG00000163959,8,24,17,63,88,91
ENSG00000163960,476,828,893,1144,1631,1486
ENSG00000163961,1173,1314,1269,1181,1403,1453
ENSG00000163964,4300,4196,3871,2219,2308,2293
ENSG00000163975,151,164,241,60,137,135
ENSG00000163982,0,0,0,0,0,0
ENSG00000163993,40,27,31,29,43,36
ENSG00000163995,1,0,0,2,3,14
ENSG00000164002,95,111,166,97,94,98
ENSG00000164007,0,0,0,0,0,0
ENSG00000164008,22,31,44,57,89,63
ENSG00000164010,27,53,47,73,104,68
ENSG00000164011,85,106,150,67,58,74
ENSG00000164022,1654,1607,1597,1985,1919,1615
ENSG00000164023,1,0,6,3,5,3
ENSG00000164024,1434,1844,1514,2119,2136,1779
ENSG00000164031,1592,1836,1470,2479,2502,2287
ENSG00000164032,21697,17611,17247,12361,11300,9826
ENSG00000164035,0,0,0,0,0,0
ENSG00000164037,36,28,14,34,14,27
ENSG00000164038,309,408,374,572,627,553
ENSG00000164039,294,328,322,213,233,193
ENSG00000164040,944,1302,861,890,745,671
ENSG00000164045,702,875,953,905,1254,1196
ENSG00000164047,0,0,0,0,0,0
ENSG00000164048,271,388,448,314,599,516
ENSG00000164049,1,0,0,0,0,1
ENSG00000164050,40,26,25,88,212,218
ENSG00000164051,613,618,695,262,370,365
ENSG00000164053,462,480,788,351,543,496
ENSG00000164054,4127,4859,4731,3369,5156,5016
ENSG00000164056,540,878,606,970,1136,1094
ENSG00000164061,8,22,28,17,20,11
ENSG00000164062,2602,2660,3466,2038,3051,2739
ENSG00000164066,0,0,0,1,0,2
ENSG00000164068,68,168,352,472,991,832
ENSG00000164070,19,29,29,27,23,66
ENSG00000164073,478,621,453,504,494,474
ENSG00000164074,534,687,463,644,623,600
ENSG00000164076,0,0,0,1,0,0
ENSG00000164077,229,294,327,336,507,448
ENSG00000164078,0,1,6,11,10,8
ENSG00000164080,437,560,735,899,1580,1298
ENSG00000164081,2106,2042,2095,1128,1577,1792
ENSG00000164082,18,31,22,46,85,99
ENSG00000164086,254,476,492,617,896,804
ENSG00000164087,941,1090,1141,737,872,957
ENSG00000164088,987,1361,1966,1033,1417,1325
ENSG00000164089,0,0,0,0,0,0
ENSG00000164091,1988,3097,3360,4168,6589,5849
ENSG00000164093,6,3,26,6,14,7
ENSG00000164096,4598,3960,4468,1399,1580,1351
ENSG00000164099,0,0,0,0,0,0
ENSG00000164100,0,0,0,0,0,0
ENSG00000164104,38663,34685,27868,19032,21825,19101
ENSG00000164105,1773,1460,1675,624,880,783
ENSG00000164106,2,0,1,1,3,1
ENSG00000164107,0,0,0,0,0,0
ENSG00000164109,5826,5048,3901,3865,3367,3044
ENSG00000164111,7055,7630,5915,9496,9974,8692
ENSG00000164112,7,3,4,2,0,0
ENSG00000164113,0,2,0,0,0,0
ENSG00000164114,134,67,64,240,190,157
ENSG00000164116,2,5,4,3,7,4
ENSG00000164117,250,255,159,324,322,368
ENSG00000164118,549,850,509,608,593,439
ENSG00000164120,5219,5555,4326,6202,5542,4772
ENSG00000164122,0,0,3,0,0,0
ENSG00000164123,0,0,0,4,8,3
ENSG00000164124,10,13,8,12,5,5
ENSG00000164125,0,0,0,0,0,0
ENSG00000164128,0,0,0,0,0,0
ENSG00000164129,0,0,0,0,0,0
ENSG00000164134,1006,1150,999,2473,2310,2159
ENSG00000164136,44,93,68,103,116,95
ENSG00000164142,0,0,1,0,0,1
ENSG00000164144,489,443,315,855,799,574
ENSG00000164151,936,1000,703,1704,2114,1907
ENSG00000164161,2,2,0,0,0,0
ENSG00000164162,171,135,156,138,112,86
ENSG00000164163,1729,1925,1508,3611,3084,2864
ENSG00000164164,1054,1328,1105,2610,2982,2690
ENSG00000164167,1302,914,1124,516,608,571
ENSG00000164168,240,301,197,545,657,582
ENSG00000164169,269,361,305,413,437,405
ENSG00000164171,291,361,231,1007,1307,1211
ENSG00000164172,810,894,745,1226,1103,909
ENSG00000164175,0,0,0,0,4,1
ENSG00000164176,0,0,2,0,0,0
ENSG00000164180,882,1075,717,1597,1563,1575
ENSG00000164181,5,22,13,24,19,21
ENSG00000164182,468,437,344,320,399,342
ENSG00000164185,0,0,0,1,2,0
ENSG00000164187,511,599,435,888,1094,1041
ENSG00000164188,0,0,0,0,0,6
ENSG00000164190,822,1179,909,2156,2662,2362
ENSG00000164197,0,0,0,0,0,0
ENSG00000164199,0,0,5,0,2,3
ENSG00000164209,2247,2953,2094,3435,3483,3282
ENSG00000164211,2356,3122,2224,2878,2833,2591
ENSG00000164219,548,588,451,701,747,643
ENSG00000164220,0,2,1,0,0,1
ENSG00000164221,15,13,3,15,9,10
ENSG00000164236,585,539,657,908,1708,1425
ENSG00000164237,16,10,15,47,67,40
ENSG00000164241,88,57,68,84,89,50
ENSG00000164244,1121,1319,1059,2097,2162,2072
ENSG00000164251,0,4,4,2,6,3
ENSG00000164252,782,715,458,746,681,669
ENSG00000164253,780,904,712,999,863,856
ENSG00000164256,0,0,0,0,0,0
ENSG00000164258,1230,1175,816,717,624,581
ENSG00000164265,0,0,0,0,0,0
ENSG00000164266,0,0,0,0,0,0
ENSG00000164270,0,0,0,0,0,0
ENSG00000164283,27,30,26,18,21,20
ENSG00000164284,655,834,696,942,1005,935
ENSG00000164287,35,43,26,69,91,86
ENSG00000164291,146,161,168,208,201,167
ENSG00000164292,5,4,18,81,91,87
ENSG00000164294,0,0,0,0,0,0
ENSG00000164296,43,48,33,27,37,45
ENSG00000164299,0,0,0,0,0,0
ENSG00000164300,522,752,681,660,1105,958
ENSG00000164303,187,164,127,195,245,223
ENSG00000164304,0,3,7,6,1,1
ENSG00000164305,2683,2547,2311,3388,3089,2820
ENSG00000164306,188,218,248,291,273,282
ENSG00000164307,1691,2496,2013,3401,4775,4211
ENSG00000164308,11927,11684,8344,14090,15451,13165
ENSG00000164309,12,3,4,0,15,14
ENSG00000164318,0,0,0,2,0,0
ENSG00000164323,828,980,776,1217,1190,1273
ENSG00000164325,0,0,0,0,0,0
ENSG00000164326,0,0,0,0,0,0
ENSG00000164327,1200,1530,1031,2429,3031,2474
ENSG00000164329,1516,1982,1366,2079,2008,1686
ENSG00000164330,0,0,0,4,0,0
ENSG00000164331,935,934,713,662,735,631
ENSG00000164332,1161,1134,806,1792,1542,1507
ENSG00000164334,0,0,0,2,0,0
ENSG00000164338,542,518,405,759,705,702
ENSG00000164342,0,0,0,17,8,12
ENSG00000164344,0,0,0,0,0,3
ENSG00000164346,2312,2195,1639,1866,2098,1847
ENSG00000164347,486,526,524,748,804,742
ENSG00000164362,34,49,82,2,1,2
ENSG00000164363,0,0,0,0,0,0
ENSG00000164366,518,477,456,334,431,323
ENSG00000164379,0,0,0,0,0,0
ENSG00000164385,0,0,0,0,0,0
ENSG00000164393,0,0,0,0,0,0
ENSG00000164398,229,308,233,739,837,724
ENSG00000164399,0,2,2,25,19,8
ENSG00000164400,677,716,704,2104,2635,2555
ENSG00000164402,890,1420,1358,2212,3525,3142
ENSG00000164403,437,529,677,361,560,582
ENSG00000164404,10,12,24,7,3,6
ENSG00000164405,2171,1631,2061,1339,1189,1002
ENSG00000164406,60,94,24,28,19,15
ENSG00000164411,0,0,0,0,3,0
ENSG00000164414,82,155,69,61,78,108
ENSG00000164418,0,2,6,2,0,0
ENSG00000164430,1709,1802,1588,2200,2290,2176
ENSG00000164434,0,1,0,0,0,0
ENSG00000164438,0,0,0,0,0,2
ENSG00000164440,13,9,6,3,36,10
ENSG00000164442,914,1408,1126,1338,1628,1612
ENSG00000164451,0,0,0,0,0,0
ENSG00000164458,0,0,0,0,0,0
ENSG00000164463,199,302,181,602,748,664
ENSG00000164465,71,109,64,91,148,116
ENSG00000164466,7087,7885,6979,10637,11399,10147
ENSG00000164483,227,292,241,148,241,181
ENSG00000164484,1145,1586,1007,937,1109,958
ENSG00000164485,2,5,0,0,2,2
ENSG00000164488,0,1,0,0,0,6
ENSG00000164494,473,573,453,660,629,634
ENSG00000164500,0,0,0,0,0,0
ENSG00000164506,411,495,382,1138,1216,1241
ENSG00000164508,0,0,0,0,0,0
ENSG00000164509,11,13,19,49,57,59
ENSG00000164512,56,46,33,16,37,39
ENSG00000164520,0,0,0,0,0,0
ENSG00000164530,11,3,13,5,14,8
ENSG00000164532,1,0,0,4,6,9
ENSG00000164535,386,455,558,352,476,435
ENSG00000164542,1,1,5,4,12,7
ENSG00000164543,2966,3237,2677,4101,3652,3484
ENSG00000164548,3211,3185,2410,2687,2832,2446
ENSG00000164556,9,14,17,6,17,9
ENSG00000164574,335,407,443,698,1145,1094
ENSG00000164576,846,815,1102,474,731,563
ENSG00000164587,32817,27196,34137,10451,14786,12293
ENSG00000164588,0,0,0,0,0,0
ENSG00000164591,0,0,0,0,0,4
ENSG00000164597,392,490,365,836,1033,923
ENSG00000164600,0,0,0,0,0,0
ENSG00000164603,259,350,288,292,323,229
ENSG00000164604,6,3,0,1,1,2
ENSG00000164609,1538,1773,1530,2180,2280,1896
ENSG00000164610,327,375,373,310,407,329
ENSG00000164611,7532,5590,5708,2701,2320,2182
ENSG00000164615,1933,1963,1636,1201,1313,1122
ENSG00000164616,0,0,0,0,0,0
ENSG00000164619,0,1,0,1,3,0
ENSG00000164620,88,172,282,176,392,302
ENSG00000164621,0,0,0,0,0,0
ENSG00000164626,333,380,488,423,711,679
ENSG00000164627,0,0,1,0,0,0
ENSG00000164631,489,553,518,635,712,621
ENSG00000164638,52,41,66,5,9,19
ENSG00000164645,0,0,0,0,0,0
ENSG00000164647,28,25,40,40,46,27
ENSG00000164649,448,1095,1146,1113,1204,1177
ENSG00000164651,0,0,0,0,0,0
ENSG00000164654,524,594,477,493,495,465
ENSG00000164659,64,77,83,78,110,105
ENSG00000164663,67,150,93,264,316,283
ENSG00000164669,0,0,0,0,0,0
ENSG00000164674,2219,3103,3144,2005,2962,2632
ENSG00000164675,0,1,5,0,0,1
ENSG00000164683,0,0,0,0,4,5
ENSG00000164684,13,12,22,104,196,139
ENSG00000164687,1630,1151,1494,1022,895,704
ENSG00000164690,2,0,1,5,3,6
ENSG00000164691,450,725,466,796,1171,979
ENSG00000164692,0,0,1,0,3,0
ENSG00000164694,0,0,0,0,0,0
ENSG00000164695,2,2,1,5,1,3
ENSG00000164707,0,15,11,8,4,2
ENSG00000164708,0,0,0,0,0,0
ENSG00000164713,1271,1542,1260,1153,1929,1798
ENSG00000164715,291,385,420,766,1245,1410
ENSG00000164729,0,0,0,0,0,0
ENSG00000164733,2833,3851,3696,3788,5607,5158
ENSG00000164736,0,0,0,0,0,0
ENSG00000164740,0,0,0,0,0,0
ENSG00000164741,17,14,6,23,33,36
ENSG00000164742,155,158,183,315,640,621
ENSG00000164743,1,0,0,0,7,7
ENSG00000164744,2,9,1,1,1,4
ENSG00000164746,26,4,9,11,10,14
ENSG00000164749,4,0,1,0,0,0
ENSG00000164751,2194,2313,1944,2044,2082,1860
ENSG00000164754,16248,18868,13095,21827,20374,18131
ENSG00000164756,15,1,0,1,11,2
ENSG00000164758,1220,907,875,675,712,604
ENSG00000164761,0,0,0,6,2,0
ENSG00000164764,18,29,12,44,28,25
